egg H1N1 binding to TL-VI-26-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Block 5 new unpure + new HA,,,Block 13 new unpure + old HA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Block 1 = new HA control ,,,Block 1 = old HA control ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Block 5,,,,,,,,,,,,,,,,,Block 13,,
µM PRINTED POLYMER,GLYCAN,DP,LIGATION EFF,VALENCY, GLYCAN SPACING ON POLYMER,Polymer labeling eff,Polymer Signal ,Polymer per spot ,Glycan per spot,Spot diameter ,Spot area,POLYMER SPACING ,GLYCAN DENSITY,MEAN VIRAL FLUORESCENCE,,,µM PRINTED POLYMER,GLYCAN,DP,LIGATION EFF,VALENCY, GLYCAN SPACING ON POLYMER,Polymer labeling eff,Polymer Signal ,Polymer per spot ,Glycan per spot,Spot diameter ,Spot area,POLYMER SPACING ,GLYCAN DENSITY,MEAN VIRAL FLUORESCENCE
,,,,,,,11341,41240,3216720,140,15386,2.680,209.068,300,,,,,,,,,,10399,37815,2949535,140,15386,2.458,191.702,79
,,,0.49,98,0.49,0.275,4545,16527,1619673,170,22686.5,0.729,71.394,341,,,,,,0.49,98,0.49,0.275,3208,11665,1143215,200,31400,0.372,36.408,88
,,,,,,,4872,17716,1736204,165,21371.625,0.829,81.239,368,,,,,,,,,,3282,11935,1169585,210,34618.5,0.345,33.785,86
,,,,,,,5351,19458,1906902,150,17662.5,1.102,107.963,415,,,,,,,,,,3074,11178,1095462,200,31400,0.356,34.887,105
,,,,,,,6331,23022,2256138,135,14306.625,1.609,157.699,451,,,,,,,,,,3437,12498,1224822,205,32989.625,0.379,37.127,109
,,,,,,,6027,21916,2147804,140,15386,1.424,139.595,416,,,,,,,,,,3071,11167,1094393,190,28338.5,0.394,38.619,142
,,,,,,,5789,21051,2062989,145,16504.625,1.275,124.995,444,,,,,,,,,,2992,10880,1066240,200,31400,0.346,33.957,194
,,300,0.35,105,0.35,0.093,7777,83714,8789935,130,13266.5,6.310,662.566,44,,,,,300,0.35,105,0.35,0.093,6771,72885,7652906,130,13266.5,5.494,576.859,1
,,,,,,,7677,82637,8676911,130,13266.5,6.229,654.047,19,,,,,,,,,,6902,74295,7800969,130,13266.5,5.600,588.020,2
,,,,,,,7361,79236,8319752,125,12265.625,6.460,678.298,33,,,,,,,,,,6602,71066,7461895,135,14306.625,4.967,521.569,10
,,,,,,,7562,81399,8546932,130,13266.5,6.136,644.249,7,,,,,,,,,,6816,73369,7703767,130,13266.5,5.530,580.693,4
,,,,,,,7512,80861,8490420,125,12265.625,6.593,692.213,20,,,,,,,,,,6831,73531,7720721,130,13266.5,5.543,581.971,-1
,,,,,,,7517,80915,8496071,135,14306.625,5.656,593.856,17,,,,,,,,,,7058,75974,7977287,135,14306.625,5.310,557.594,16
,,,0.47,141,0.47,0.093,4588,49386,6963488,140,15386,3.210,452.586,170,,,,,,0.47,141,0.47,0.093,2672,28762,4055457,145,16504.625,1.743,245.716,32
,,,,,,,4698,50571,7130441,135,14306.625,3.535,498.401,184,,,,,,,,,,3213,34586,4876566,145,16504.625,2.096,295.467,47
,,,,,,,4333,46642,6576459,140,15386,3.031,427.431,203,,,,,,,,,,3268,35178,4960043,140,15386,2.286,322.374,74
,,,,,,,4570,49193,6936168,145,16504.625,2.981,420.256,196,,,,,,,,,,2693,28988,4087330,140,15386,1.884,265.653,75
,,,,,,,4407,47438,6688773,145,16504.625,2.874,405.267,141,,,,,,,,,,3149,33897,4779429,145,16504.625,2.054,289.581,72
,,,,,,,3991,42960,6057384,150,17662.5,2.432,342.952,253,,,,,,,,,,2156,23208,3272293,145,16504.625,1.406,198.265,94
1,α2-3 SiaLac,150,0.34,51,0.34,0.063,333,5286,269571,140,15386,0.344,17.521,327,,,1,α2-3 SiaLac,150,0.34,51,0.34,0.063,307,4873,248524,145,16504.625,0.295,15.058,164
,,,,,,,331,5254,267952,135,14306.625,0.367,18.729,539,,,,,,,,,,303,4810,245286,145,16504.625,0.291,14.862,203
,,,,,,,348,5524,281714,130,13266.5,0.416,21.235,558,,,,,,,,,,293,4651,237190,145,16504.625,0.282,14.371,137
,,,,,,,352,5587,284952,135,14306.625,0.391,19.918,572,,,,,,,,,,298,4730,241238,145,16504.625,0.287,14.616,123
,,,,,,,348,5524,281714,140,15386,0.359,18.310,508,,,,,,,,,,292,4635,236381,145,16504.625,0.281,14.322,122
,,,,,,,324,5143,262286,140,15386,0.334,17.047,486,,,,,,,,,,291,4619,235571,145,16504.625,0.280,14.273,150
,,,0.58,87,0.58,0.063,185,2937,255476,140,15386,0.191,16.604,234,,,,,,0.58,87,0.58,0.063,191,3032,263762,145,16504.625,0.184,15.981,115
,,,,,,,238,3778,328667,125,12265.625,0.308,26.796,440,,,,,,,,,,188,2984,259619,140,15386,0.194,16.874,153
,,,,,,,212,3365,292762,140,15386,0.219,19.028,489,,,,,,,,,,197,3127,272048,145,16504.625,0.189,16.483,102
,,,,,,,226,3587,312095,130,13266.5,0.270,23.525,449,,,,,,,,,,192,3048,265143,140,15386,0.198,17.233,74
,,,,,,,222,3524,306571,135,14306.625,0.246,21.429,374,,,,,,,,,,192,3048,265143,145,16504.625,0.185,16.065,70
,,,,,,,226,3587,312095,125,12265.625,0.292,25.445,381,,,,,,,,,,174,2762,240286,130,13266.5,0.208,18.112,62
,,200,0.37,74,0.37,0.275,1633,5938,439425,140,15386,0.386,28.560,501,,,,,200,0.37,74,0.37,0.275,1969,7160,529840,145,16504.625,0.434,32.103,307
,,,,,,,2228,8102,599535,135,14306.625,0.566,41.906,833,,,,,,,,,,2016,7331,542487,145,16504.625,0.444,32.869,376
,,,,,,,2173,7902,584735,135,14306.625,0.552,40.872,1037,,,,,,,,,,2014,7324,541949,145,16504.625,0.444,32.836,320
,,,,,,,2182,7935,587156,135,14306.625,0.555,41.041,957,,,,,,,,,,2182,7935,587156,145,16504.625,0.481,35.575,285
,,,,,,,2113,7684,568589,140,15386,0.499,36.955,875,,,,,,,,,,2015,7327,542218,145,16504.625,0.444,32.852,263
,,,,,,,2346,8531,631287,140,15386,0.554,41.030,1095,,,,,,,,,,2227,8098,599265,145,16504.625,0.491,36.309,288
,,,0.52,104,0.52,0.275,1406,5113,531724,135,14306.625,0.357,37.166,478,,,,,,0.52,104,0.52,0.275,991,3604,374778,135,14306.625,0.252,26.196,168
,,,,,,,1403,5102,530589,130,13266.5,0.385,39.995,667,,,,,,,,,,1130,4109,427345,135,14306.625,0.287,29.870,259
,,,,,,,1478,5375,558953,135,14306.625,0.376,39.070,961,,,,,,,,,,1024,3724,387258,135,14306.625,0.260,27.068,209
,,,,,,,1148,4175,434153,125,12265.625,0.340,35.396,708,,,,,,,,,,1026,3731,388015,135,14306.625,0.261,27.121,203
,,,,,,,1351,4913,510924,135,14306.625,0.343,35.712,696,,,,,,,,,,999,3633,377804,135,14306.625,0.254,26.408,169
,,,,,,,1677,6098,634211,130,13266.5,0.460,47.805,750,,,,,,,,,,1161,4222,439069,135,14306.625,0.295,30.690,204
,,300,0.36,108,0.36,0.093,598,6437,695199,135,14306.625,0.450,48.593,693,,,,,300,0.36,108,0.36,0.093,485,5221,563832,145,16504.625,0.316,34.162,247
,,,,,,,596,6416,692874,135,14306.625,0.448,48.430,831,,,,,,,,,,494,5318,574295,140,15386,0.346,37.326,301
,,,,,,,604,6502,702174,140,15386,0.423,45.637,1181,,,,,,,,,,456,4909,530118,140,15386,0.319,34.455,329
,,,,,,,590,6351,685899,135,14306.625,0.444,47.943,1075,,,,,,,,,,485,5221,563832,145,16504.625,0.316,34.162,311
,,,,,,,573,6168,666136,140,15386,0.401,43.295,858,,,,,,,,,,477,5135,554532,140,15386,0.334,36.041,239
,,,,,,,622,6695,723100,135,14306.625,0.468,50.543,945,,,,,,,,,,513,5522,596383,145,16504.625,0.335,36.134,250
,,,0.46,138,0.46,0.093,412,4435,612013,135,14306.625,0.310,42.778,797,,,,,,0.46,138,0.46,0.093,306,3294,454553,140,15386,0.214,29.543,199
,,,,,,,405,4360,601615,135,14306.625,0.305,42.051,898,,,,,,,,,,307,3305,456039,145,16504.625,0.200,27.631,227
,,,,,,,345,3714,512487,135,14306.625,0.260,35.822,992,,,,,,,,,,311,3348,461981,140,15386,0.218,30.026,249
,,,,,,,384,4133,570420,140,15386,0.269,37.074,1044,,,,,,,,,,309,3326,459010,145,16504.625,0.202,27.811,257
,,,,,,,340,3660,505059,140,15386,0.238,32.826,777,,,,,,,,,,314,3380,466437,140,15386,0.220,30.316,191
,,,,,,,330,3552,490205,145,16504.625,0.215,29.701,759,,,,,,,,,,336,3617,499117,145,16504.625,0.219,30.241,209
5,α2-3 SiaLac,150,0.34,51,0.34,0.063,1607,25508,1300905,140,15386,1.658,84.551,732,,,5,α2-3 SiaLac,150,0.34,51,0.34,0.063,1398,22190,1131714,150,17662.5,1.256,64.074,228
,,,,,,,1502,23841,1215905,145,16504.625,1.445,73.671,664,,,,,,,,,,1387,22016,1122810,150,17662.5,1.246,63.570,188
,,,,,,,1548,24571,1253143,145,16504.625,1.489,75.927,702,,,,,,,,,,1382,21937,1118762,150,17662.5,1.242,63.341,209
,,,,,,,1593,25286,1289571,140,15386,1.643,83.815,682,,,,,,,,,,1420,22540,1149524,150,17662.5,1.276,65.083,195
,,,,,,,1557,24714,1260429,140,15386,1.606,81.920,745,,,,,,,,,,1366,21683,1105810,150,17662.5,1.228,62.608,194
,,,,,,,1579,25063,1278238,150,17662.5,1.419,72.370,730,,,,,,,,,,1537,24397,1244238,155,18859.625,1.294,65.974,200
,,,0.58,87,0.58,0.063,641,10175,885190,140,15386,0.661,57.532,600,,,,,,0.58,87,0.58,0.063,514,8159,709810,145,16504.625,0.494,43.007,125
,,,,,,,587,9317,810619,140,15386,0.606,52.685,523,,,,,,,,,,523,8302,722238,145,16504.625,0.503,43.760,126
,,,,,,,582,9238,803714,135,14306.625,0.646,56.178,522,,,,,,,,,,515,8175,711190,145,16504.625,0.495,43.090,136
,,,,,,,575,9127,794048,140,15386,0.593,51.608,495,,,,,,,,,,511,8111,705667,145,16504.625,0.491,42.756,119
,,,,,,,570,9048,787143,135,14306.625,0.632,55.019,469,,,,,,,,,,515,8175,711190,145,16504.625,0.495,43.090,137
,,,,,,,590,9365,814762,150,17662.5,0.530,46.129,482,,,,,,,,,,545,8651,752619,140,15386,0.562,48.916,120
,,200,0.37,74,0.37,0.275,8519,30978,2292385,145,16504.625,1.877,138.894,617,,,,,200,0.37,74,0.37,0.275,8140,29600,2190400,145,16504.625,1.793,132.714,201
,,,,,,,7388,26865,1988044,160,20096,1.337,98.927,626,,,,,,,,,,8093,29429,2177753,145,16504.625,1.783,131.948,200
,,,,,,,7714,28051,2075767,155,18859.625,1.487,110.064,690,,,,,,,,,,8059,29305,2168604,150,17662.5,1.659,122.780,199
,,,,,,,7511,27313,2021142,155,18859.625,1.448,107.168,694,,,,,,,,,,8007,29116,2154611,150,17662.5,1.648,121.988,157
,,,,,,,8387,30498,2256865,145,16504.625,1.848,136.741,629,,,,,,,,,,8000,29091,2152727,150,17662.5,1.647,121.881,158
,,,,,,,7805,28382,2100255,150,17662.5,1.607,118.910,649,,,,,,,,,,7777,28280,2092720,155,18859.625,1.499,110.963,167
,,,0.52,104,0.52,0.275,4586,16676,1734342,145,16504.625,1.010,105.082,1046,,,,,,0.52,104,0.52,0.275,3881,14113,1467724,140,15386,0.917,95.393,258
,,,,,,,4037,14680,1526720,150,17662.5,0.831,86.438,933,,,,,,,,,,3789,13778,1432931,145,16504.625,0.835,86.820,243
,,,,,,,4510,16400,1705600,145,16504.625,0.994,103.341,1009,,,,,,,,,,3838,13956,1451462,145,16504.625,0.846,87.943,223
,,,,,,,4041,14695,1528233,160,20096,0.731,76.047,968,,,,,,,,,,3807,13844,1439738,145,16504.625,0.839,87.232,226
,,,,,,,4224,15360,1597440,155,18859.625,0.814,84.702,940,,,,,,,,,,3760,13673,1421964,145,16504.625,0.828,86.155,205
,,,,,,,3726,13549,1409105,160,20096,0.674,70.119,863,,,,,,,,,,3859,14033,1459404,145,16504.625,0.850,88.424,213
,,300,0.36,108,0.36,0.093,3023,32540,3514360,155,18859.625,1.725,186.343,495,,,,,300,0.36,108,0.36,0.093,3510,37783,4080517,140,15386,2.456,265.210,130
,,,,,,,3197,34413,3716642,155,18859.625,1.825,197.069,447,,,,,,,,,,3472,37374,4036340,145,16504.625,2.264,244.558,113
,,,,,,,3199,34435,3718967,155,18859.625,1.826,197.192,446,,,,,,,,,,3469,37341,4032853,145,16504.625,2.262,244.347,99
,,,,,,,3124,33628,3631776,160,20096,1.673,180.721,394,,,,,,,,,,3474,37395,4038665,140,15386,2.430,262.490,87
,,,,,,,3141,33811,3651539,160,20096,1.682,181.705,422,,,,,,,,,,3512,37804,4082842,140,15386,2.457,265.361,106
,,,,,,,3165,34069,3679440,155,18859.625,1.806,195.096,377,,,,,,,,,,3615,38913,4202583,145,16504.625,2.358,254.631,96
,,,0.46,138,0.46,0.093,1625,17492,2413886,165,21371.625,0.818,112.948,901,,,,,,0.46,138,0.46,0.093,1672,17998,2483703,140,15386,1.170,161.426,285
,,,,,,,1598,17201,2373778,165,21371.625,0.805,111.071,851,,,,,,,,,,1632,17567,2424284,140,15386,1.142,157.564,262
,,,,,,,1673,18009,2485188,160,20096,0.896,123.666,893,,,,,,,,,,1700,18299,2525296,140,15386,1.189,164.129,240
,,,,,,,1630,17546,2421313,160,20096,0.873,120.487,783,,,,,,,,,,1666,17933,2474790,140,15386,1.166,160.847,215
,,,,,,,1590,17115,2361895,165,21371.625,0.801,110.515,739,,,,,,,,,,1675,18030,2488159,140,15386,1.172,161.716,192
,,,,,,,1530,16469,2272766,160,20096,0.820,113.095,730,,,,,,,,,,1449,15597,2152443,140,15386,1.014,139.896,199
10,α2-3 SiaLac,150,0.34,51,0.34,0.063,3384,53714,2739429,140,15386,3.491,178.047,384,,,10,α2-3 SiaLac,150,0.34,51,0.34,0.063,2908,46159,2354095,145,16504.625,2.797,142.632,128
,,,,,,,3230,51270,2614762,145,16504.625,3.106,158.426,452,,,,,,,,,,2858,45365,2313619,150,17662.5,2.568,130.990,157
,,,,,,,3276,52000,2652000,145,16504.625,3.151,160.682,422,,,,,,,,,,2811,44619,2275571,150,17662.5,2.526,128.836,142
,,,,,,,3047,48365,2466619,145,16504.625,2.930,149.450,506,,,,,,,,,,2812,44635,2276381,150,17662.5,2.527,128.882,166
,,,,,,,3142,49873,2543524,145,16504.625,3.022,154.110,523,,,,,,,,,,2852,45270,2308762,150,17662.5,2.563,130.715,161
,,,,,,,3063,48619,2479571,150,17662.5,2.753,140.386,622,,,,,,,,,,2894,45937,2342762,155,18859.625,2.436,124.221,190
,,,0.58,87,0.58,0.063,840,13333,1160000,140,15386,0.867,75.393,511,,,,,,0.58,87,0.58,0.063,756,12000,1044000,145,16504.625,0.727,63.255,165
,,,,,,,807,12810,1114429,140,15386,0.833,72.431,579,,,,,,,,,,755,11984,1042619,145,16504.625,0.726,63.171,172
,,,,,,,824,13079,1137905,140,15386,0.850,73.957,590,,,,,,,,,,734,11651,1013619,145,16504.625,0.706,61.414,184
,,,,,,,822,13048,1135143,140,15386,0.848,73.778,638,,,,,,,,,,723,11476,998429,145,16504.625,0.695,60.494,185
,,,,,,,808,12825,1115810,140,15386,0.834,72.521,661,,,,,,,,,,755,11984,1042619,145,16504.625,0.726,63.171,182
,,,,,,,871,13825,1202810,140,15386,0.899,78.176,718,,,,,,,,,,751,11921,1037095,145,16504.625,0.722,62.837,185
,,200,0.37,74,0.37,0.275,15322,55716,4123011,160,20096,2.773,205.166,481,,,,,200,0.37,74,0.37,0.275,17017,61880,4579120,145,16504.625,3.749,277.445,118
,,,,,,,15555,56564,4185709,160,20096,2.815,208.286,540,,,,,,,,,,17128,62284,4608989,145,16504.625,3.774,279.254,124
,,,,,,,15165,55145,4080764,165,21371.625,2.580,190.943,586,,,,,,,,,,16933,61575,4556516,145,16504.625,3.731,276.075,122
,,,,,,,15452,56189,4157993,160,20096,2.796,206.906,607,,,,,,,,,,16751,60913,4507542,150,17662.5,3.449,255.204,122
,,,,,,,15198,55265,4089644,160,20096,2.750,203.505,671,,,,,,,,,,16970,61709,4566473,145,16504.625,3.739,276.678,138
,,,,,,,15348,55811,4130007,165,21371.625,2.611,193.247,702,,,,,,,,,,17597,63989,4735193,150,17662.5,3.623,268.093,186
,,,0.52,104,0.52,0.275,10448,37993,3951244,145,16504.625,2.302,239.402,815,,,,,,0.52,104,0.52,0.275,10187,37044,3852538,145,16504.625,2.244,233.422,192
,,,,,,,10735,39036,4059782,135,14306.625,2.729,283.769,847,,,,,,,,,,10196,37076,3855942,145,16504.625,2.246,233.628,227
